,opened_emails,age_in_days,webinar_enrollments,course_enrollments,is_referrer_bing,is_referrer_facebook,is_ndop,is_catalog_all,is_robotics,is_referrer_cbsi,is_business,is_referrer_infomoney,is_referrer_catracalivre,is_jobs,is_catalog_nanodegrees,is_checkout,is_mobile,is_tech_requirements,is_contact,is_referrer_anhanguera,is_success,is_us,is_legal,is_referrer_instagram,is_fcop_ud,is_payment,is_referrer_linkedin,is_signin,is_referrer_tecmundo,is_hire_talent,is_home,is_ai,is_fcop_st,is_drive,is_50back,is_fcop_cs,is_event,is_android,is_referrer_google,is_referrer_android,is_referrer_computerworld,is_referrer_live,is_nanodegree_home,count_visits,is_referrer_github,is_paying_student
16666,27,34,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11,0,0
16667,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0
16668,4,34,1,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,9,0,1
16669,32,33,1,0,0,1,4,1,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,18,0,1
16670,1,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
16671,17,33,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,14,0,1
16672,33,66,2,0,0,0,5,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,22,0,1
16673,0,33,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0
16674,23,356,0,4,0,0,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,17,0,0,23,0,0,0,0,2,3,1,0,1,0,0,11,82,0,0
16675,3,31,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
16676,5,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0
16677,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0
16678,7,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0
16679,6,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0
16680,39,29,1,0,0,0,12,2,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,11,0,0,0,4,53,0,1
16681,9,29,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
16682,8,29,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0
16683,1,29,0,0,0,5,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0
16684,16,29,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0
16685,16,29,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
16686,1,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,6,0,0,7,0,0,0,4,20,0,0
16687,39,351,0,0,0,2,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0
16688,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0
16689,48,325,0,7,0,0,7,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,18,0,0,0,0,0,0,1,14,0,0,0,7,71,0,0
16690,1,28,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,3,1,0,1,0,0,2,0,5,5,0,2,14,55,0,0
16691,0,28,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,17,0,0
16692,8,27,0,0,0,2,10,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,5,0,0,0,1,25,0,1
16693,8,69,0,3,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0
16694,1,26,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,34,0,0
16695,53,27,0,3,0,0,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,2,0,0,1,0,1,1,0,0,7,45,0,0
16696,10,391,0,4,0,2,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,4,0,0,0,0,1,0,0,3,1,0,0,5,27,0,0
16697,9,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0
16698,6,26,1,0,0,0,7,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,6,0,0,1,27,0,0
16699,0,26,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
16700,5,26,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0
16701,20,26,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,5,0,0,0,4,32,0,0
16702,338,160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
16703,6,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
16704,10,25,0,0,0,1,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,2,1,0,0,3,18,0,0
16705,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
16706,45,24,2,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,13,0,1
16707,9,24,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,17,0,0
16708,6,24,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,11,0,0
16709,4,24,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,0,0
16710,0,24,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
16711,21,129,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0
16712,1,24,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
16713,1,23,0,0,0,2,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,32,0,0
16714,12,28,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,2,0,3,0,0,0,3,22,0,1
16715,6,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
16716,17,23,0,0,0,1,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0
16717,5,23,0,0,0,3,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,17,0,0
16718,14,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0
16719,3,23,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,3,19,0,0
16720,3,13,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,3,19,0,0
16721,22,361,0,4,0,0,7,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,6,28,0,0
16722,17,178,0,2,0,2,6,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,3,0,0,9,0,0,0,0,1,6,1,11,4,0,0,8,62,0,0
16723,5,90,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,19,0,0
16724,2,21,0,0,0,2,7,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0
16725,5,21,0,0,0,3,4,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,9,0,0
16726,10,21,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,13,0,0
16727,2,21,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,16,0,0
16728,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0
16729,13,21,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,9,0,0
16730,1,304,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,4,16,0,0
16731,6,20,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0
16732,2,396,0,3,0,0,2,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,8,0,0,0,0,2,0,0,1,0,0,0,3,37,0,0
16733,6,19,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,3,0,0,2,0,0,0,2,25,0,0
16734,14,118,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,12,0,0,0,0,0,2,0,2,5,0,0,6,44,0,0
16735,9,54,0,1,0,2,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,3,1,1,0,0,0,0,0,4,0,0,0,1,33,0,0
16736,5,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,7,0,0
16737,45,369,0,0,0,0,12,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,1,0,1,0,0,1,0,4,5,0,0,3,40,0,0
16738,1,18,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,3,0,0,0,4,24,0,0
16739,16,17,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,13,0,0
16740,58,26,5,10,0,0,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,7,2,0,0,3,25,0,0
16741,0,17,0,0,0,1,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,18,0,0
16742,4,17,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0
16743,0,405,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,0,2,0,0,2,0,0,15,0,0,0,11,52,0,0
16744,8,17,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0
16745,2,17,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
16746,36,338,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,2,0,4,0,0,0,3,21,0,0
16747,10,17,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,2,0,2,0,0,3,7,24,0,0
16748,2,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,16,0,0
16749,1,17,0,0,0,2,4,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,15,0,0
16750,18,390,0,11,0,0,24,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,35,0,0,11,0,0,52,1,0,1,0,2,4,0,16,5,0,0,9,178,0,0
16751,19,355,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,15,0,0
16752,69,347,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,2,8,0,0
16753,63,409,0,4,0,0,2,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,0,0,12,0,0,30,0,0,0,0,0,0,0,3,2,0,0,12,101,0,0
16754,3,348,0,36,0,0,9,50,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,48,0,0,17,0,0,160,0,2,0,0,17,0,0,14,3,0,0,13,352,0,0
16755,165,308,0,6,0,0,3,30,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,53,0,1,1,0,4,0,0,33,6,0,0,14,160,0,0
16756,43,300,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,6,0,0,0,0,0,0,0,2,0,0,0,3,33,0,0
16757,175,385,1,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,2,4,0,7,2,0,0,3,25,0,0
16758,12,83,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0
16759,12,163,0,3,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,2,0,0,0,7,39,0,0
16760,29,367,0,32,0,1,4,3,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,1,1,0,0,1,5,0,0,2,26,0,0
16761,6,81,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,20,0,0
16762,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0
16763,7,80,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,3,9,0,0
16764,99,321,0,1,0,0,4,5,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,2,0,1,4,0,1,6,0,0,0,1,0,7,0,8,0,0,0,7,41,0,0
16765,31,307,0,4,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,8,0,0,0,0,0,1,0,2,0,0,0,5,52,0,0
16766,5,80,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,8,0,0
16767,3,79,0,1,0,0,18,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,12,0,3,0,1,12,0,0,2,0,0,0,2,87,0,0
16768,4,79,0,1,0,0,8,13,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,6,53,0,0
16769,11,78,0,3,0,0,9,2,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,26,1,0
16770,4,78,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
16771,0,78,0,1,0,0,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,24,0,0
16772,58,120,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,4,0,3,0,0,0,7,42,0,1
16773,1,78,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,8,0,0
16774,20,126,0,0,0,0,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,22,0,0,0,2,39,0,0
16775,13,394,0,4,0,2,5,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,1,2,0,6,0,0,0,0,0,0,0,1,0,0,0,3,31,0,0
16776,76,76,0,0,0,1,1,2,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,2,0,0,0,0,22,0,1
16777,6,76,2,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,14,0,0
16778,17,121,1,15,0,0,23,11,7,0,0,0,0,1,4,2,0,0,4,0,0,2,1,0,24,0,0,11,1,0,92,0,0,3,0,4,6,0,11,0,0,6,14,220,0,0
16779,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0
16780,37,395,0,1,0,1,24,4,0,0,0,0,0,0,3,11,0,0,0,0,0,1,0,0,11,0,0,4,1,0,14,0,0,0,2,0,0,0,11,11,0,7,9,93,0,0
16781,2,82,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,6,0,0,0,0,1,0,0,0,4,0,0,5,35,0,0
16782,12,76,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,2,13,0,0
16783,8,130,0,1,0,0,2,4,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,8,0,0,0,0,0,0,0,2,1,0,0,1,29,0,0
16784,66,326,0,4,0,0,13,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,16,0,0,0,0,0,0,0,8,1,0,0,9,57,1,0
16785,38,75,0,0,0,0,8,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,4,0,0,0,6,37,0,0
16786,2,75,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
16787,9,74,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
16788,3,74,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0
16789,25,74,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
16790,0,74,0,0,0,5,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
16791,21,168,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,15,0,0
16792,21,168,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,15,0,0
16793,10,74,0,0,0,0,2,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,0,9,0,0
16794,0,73,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,10,0,0
16795,0,115,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,17,0,0,0,0,0,0,0,1,0,0,0,4,38,0,0
16796,12,72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0
16797,20,359,1,6,0,0,13,19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,39,0,0,0,0,3,1,0,18,1,0,0,15,151,0,0
16798,90,71,0,0,0,0,35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,4,0,33,0,0,0,4,61,0,1
16799,63,71,1,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
16800,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
16801,0,71,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,13,0,0
16802,2,70,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0
16803,87,150,0,8,0,2,12,30,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,32,0,0,14,0,0,13,0,11,0,1,2,4,0,10,2,0,0,4,152,0,0
16804,13,92,0,0,0,0,19,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,13,0,0,33,4,0,3,0,0,0,0,2,0,0,2,20,108,0,0
16805,3,70,0,2,0,0,9,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0,12,0,1,0,0,3,0,0,3,0,0,0,4,46,0,0
16806,3,413,0,8,0,0,3,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,18,0,0,0,0,0,0,0,3,3,0,0,4,71,0,0
16807,8,69,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,11,0,0
16808,0,69,0,0,0,1,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,2,0,0,4,28,0,0
